,id,email,device_mac_id,ip,location,time_to_attempt,rejection_reason,is_suspicious,scenario,email_attempts_5m,email_attempts_10m,email_attempts_1h,seconds_since_email_last_attempt,seconds_since_ip_last_attempt,ip_attempts_5m,ip_attempts_10m,hour_sin,hour_cos
1471,1472,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-16 16:31:16+00:00,password_typo,0,normal_user_error,1,2,2,2053007,2053007,2,2,-0.8660254037844384,-0.5000000000000004
1473,1474,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-16 16:56:58+00:00,invalid_password,0,normal_user_error,1,1,1,2051465,2051465,1,1,-0.8660254037844384,-0.5000000000000004
1475,1476,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-16 18:17:37+00:00,invalid_password,0,normal_user_error,1,1,1,2046626,2046626,1,1,-1.0,-1.8369701987210297e-16
1482,1483,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-16 21:19:59+00:00,password_typo,0,normal_user_error,1,1,1,2035684,2035684,2,2,-0.7071067811865477,0.7071067811865474
1531,1532,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-17 06:21:08+00:00,unknown_device,0,normal_user_error,1,1,1,2003215,2003215,1,1,1.0,6.123233995736766e-17
1536,1537,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-17 07:10:35+00:00,invalid_password,0,normal_user_error,1,1,2,2000248,2000248,1,1,0.9659258262890683,-0.25881904510252063
1542,1543,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-17 09:44:27+00:00,password_typo,0,normal_user_error,1,1,1,1991016,1991016,2,2,0.7071067811865476,-0.7071067811865475
1550,1551,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-17 11:33:41+00:00,expired_session,0,normal_user_error,1,1,1,1984462,1984462,1,1,0.258819045102521,-0.9659258262890682
1552,1553,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-17 11:55:27+00:00,invalid_password,0,normal_user_error,1,1,2,1983156,1983156,1,1,0.258819045102521,-0.9659258262890682
1554,1555,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-17 12:19:59+00:00,password_typo,0,normal_user_error,1,1,3,1981684,1981684,1,1,1.2246467991473532e-16,-1.0
1556,1557,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-17 12:31:24+00:00,password_typo,0,normal_user_error,1,1,4,1980999,1980999,1,1,1.2246467991473532e-16,-1.0
1564,1565,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-17 16:57:08+00:00,invalid_password,0,normal_user_error,1,1,1,1965055,1965055,2,2,-0.8660254037844384,-0.5000000000000004
1566,1567,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-17 17:43:26+00:00,password_typo,0,normal_user_error,1,1,1,1962277,1962277,3,3,-0.9659258262890683,-0.25881904510252063
1570,1571,user2@example.com,02:6D:67:8A:8B:46,192.0.2.24,"London, GB",2026-07-17 19:32:33+00:00,password_typo,0,normal_user_error,1,1,1,1955730,1955730,3,4,-0.9659258262890684,0.2588190451025203
1586,1587,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-17 20:28:49+00:00,invalid_password,0,normal_user_error,1,1,1,1952354,1952354,4,5,-0.8660254037844386,0.5000000000000001
1603,1604,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-17 22:09:59+00:00,invalid_password,0,normal_user_error,1,1,1,1946284,1946284,5,6,-0.5000000000000004,0.8660254037844384
1632,1633,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-18 01:06:53+00:00,invalid_password,0,normal_user_error,1,1,1,1935670,1935670,4,7,0.25881904510252074,0.9659258262890683
1634,1635,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-18 01:27:29+00:00,expired_session,0,normal_user_error,1,1,1,1934434,1934434,5,8,0.25881904510252074,0.9659258262890683
1652,1653,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-18 04:20:24+00:00,password_typo,0,normal_user_error,1,1,1,1924059,1924059,6,9,0.8660254037844386,0.5000000000000001
1661,1662,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-18 08:53:30+00:00,expired_session,0,normal_user_error,1,1,1,1907673,1907673,1,6,0.8660254037844387,-0.4999999999999998
1672,1673,user5@example.com,02:86:87:A0:DF:54,192.0.2.24,"London, GB",2026-07-18 12:07:13+00:00,unknown_device,0,normal_user_error,1,1,1,1896050,1896050,2,5,1.2246467991473532e-16,-1.0
1682,1683,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"London, GB",2026-07-18 14:54:11+00:00,password_typo,0,normal_user_error,1,1,1,1886032,1886032,3,6,-0.4999999999999997,-0.8660254037844388
1684,1685,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-18 15:35:48+00:00,invalid_password,0,normal_user_error,1,1,1,1883535,1883535,4,5,-0.7071067811865471,-0.7071067811865479
1689,1690,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-18 17:40:11+00:00,unknown_device,0,normal_user_error,1,1,1,1876072,1876072,1,5,-0.9659258262890683,-0.25881904510252063
1696,1697,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-18 21:36:14+00:00,invalid_password,0,normal_user_error,1,1,1,1861909,1861909,2,4,-0.7071067811865477,0.7071067811865474
1697,1698,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Sylhet, BD",2026-07-18 21:43:05+00:00,expired_session,0,normal_user_error,1,1,1,1861498,1861498,2,3,-0.7071067811865477,0.7071067811865474
1698,1699,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-18 21:47:38+00:00,password_typo,0,normal_user_error,2,2,2,1861225,1861225,1,1,-0.7071067811865477,0.7071067811865474
1738,1739,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-19 03:15:53+00:00,password_typo,0,normal_user_error,1,1,1,1841530,1841530,1,1,0.7071067811865475,0.7071067811865476
1745,1746,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-19 05:04:40+00:00,password_typo,0,normal_user_error,1,1,1,1835003,1835003,1,1,0.9659258262890683,0.25881904510252074
1841,1842,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-19 12:34:11+00:00,invalid_password,0,normal_user_error,1,1,1,1808032,1808032,1,1,1.2246467991473532e-16,-1.0
1842,1843,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-19 12:40:36+00:00,invalid_password,0,normal_user_error,1,1,1,1807647,1807647,1,1,1.2246467991473532e-16,-1.0
1843,1844,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-19 13:18:12+00:00,password_typo,0,normal_user_error,1,1,2,1805391,1805391,1,1,-0.2588190451025208,-0.9659258262890683
1847,1848,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-19 14:52:07+00:00,invalid_password,0,normal_user_error,1,1,1,1799756,1799756,1,1,-0.4999999999999997,-0.8660254037844388
1853,1854,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Sylhet, BD",2026-07-19 16:21:17+00:00,invalid_password,0,normal_user_error,1,1,1,1794406,1794406,1,1,-0.8660254037844384,-0.5000000000000004
1860,1861,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-19 18:07:44+00:00,expired_session,0,normal_user_error,1,1,1,1788019,1788019,1,1,-1.0,-1.8369701987210297e-16
1871,1872,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-19 22:21:45+00:00,password_typo,0,normal_user_error,1,1,1,1772778,1772778,1,1,-0.5000000000000004,0.8660254037844384
1877,1878,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-20 01:45:27+00:00,expired_session,0,normal_user_error,1,1,1,1760556,1760556,1,1,0.25881904510252074,0.9659258262890683
1899,1900,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-20 02:55:51+00:00,unknown_device,0,normal_user_error,1,1,1,1756332,1756332,1,1,0.49999999999999994,0.8660254037844387
1904,1905,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-20 05:07:26+00:00,password_typo,0,normal_user_error,1,1,1,1748437,1748437,1,1,0.9659258262890683,0.25881904510252074
1908,1909,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-20 06:25:04+00:00,unknown_device,0,normal_user_error,1,1,1,1743779,1743779,1,1,1.0,6.123233995736766e-17
1948,1949,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-20 13:21:18+00:00,invalid_password,0,normal_user_error,1,1,1,1718805,1718805,1,1,-0.2588190451025208,-0.9659258262890683
1949,1950,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-20 13:29:55+00:00,password_typo,0,normal_user_error,1,1,1,1718288,1718288,1,1,-0.2588190451025208,-0.9659258262890683
1957,1958,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-20 16:24:30+00:00,invalid_password,0,normal_user_error,1,1,1,1707813,1707813,1,1,-0.8660254037844384,-0.5000000000000004
1959,1960,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-20 16:39:30+00:00,expired_session,0,normal_user_error,1,1,2,1706913,1706913,2,2,-0.8660254037844384,-0.5000000000000004
1962,1963,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-20 17:37:26+00:00,expired_session,0,normal_user_error,1,1,1,1703437,1703437,1,1,-0.9659258262890683,-0.25881904510252063
1969,1970,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-20 19:41:56+00:00,invalid_password,0,normal_user_error,1,1,1,1695967,1695967,1,1,-0.9659258262890684,0.2588190451025203
1988,1989,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-20 23:33:33+00:00,otp_failed,0,normal_user_error,1,1,1,1682070,1682070,1,1,-0.25881904510252157,0.9659258262890681
1996,1997,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-21 01:04:04+00:00,invalid_password,0,normal_user_error,1,1,1,1676639,1676639,1,1,0.25881904510252074,0.9659258262890683
2005,2006,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-21 02:51:37+00:00,password_typo,0,normal_user_error,1,1,1,1670186,1670186,1,1,0.49999999999999994,0.8660254037844387
2006,2007,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-21 02:56:37+00:00,password_typo,0,normal_user_error,1,1,1,1669886,1669886,1,1,0.49999999999999994,0.8660254037844387
2019,2020,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-21 06:14:37+00:00,invalid_password,0,normal_user_error,1,1,1,1658006,1658006,1,1,1.0,6.123233995736766e-17
2058,2059,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-21 09:53:09+00:00,invalid_password,0,normal_user_error,1,1,1,1644894,1644894,1,1,0.7071067811865476,-0.7071067811865475
2068,2069,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-21 12:17:25+00:00,password_typo,0,normal_user_error,1,1,1,1636238,1636238,2,2,1.2246467991473532e-16,-1.0
2076,2077,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-21 17:33:12+00:00,invalid_password,0,normal_user_error,1,1,1,1617291,1617291,1,1,-0.9659258262890683,-0.25881904510252063
2086,2087,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-21 22:02:37+00:00,otp_failed,0,normal_user_error,1,1,1,1601126,1601126,2,2,-0.5000000000000004,0.8660254037844384
2087,2088,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-21 22:04:02+00:00,invalid_password,0,normal_user_error,2,2,2,1601041,1601041,1,1,-0.5000000000000004,0.8660254037844384
2093,2094,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-22 00:18:15+00:00,invalid_password,0,normal_user_error,1,1,1,1592988,1592988,1,1,0.0,1.0
2098,2099,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-22 02:29:37+00:00,otp_failed,0,normal_user_error,1,1,1,1585106,1585106,1,1,0.49999999999999994,0.8660254037844387
2100,2101,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-22 03:15:52+00:00,expired_session,0,normal_user_error,1,1,2,1582331,1582331,1,1,0.7071067811865475,0.7071067811865476
2107,2108,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-22 05:14:41+00:00,invalid_password,0,normal_user_error,1,1,1,1575202,1575202,1,1,0.9659258262890683,0.25881904510252074
2118,2119,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-22 07:39:03+00:00,password_typo,0,normal_user_error,1,1,1,1566540,1566540,1,1,0.9659258262890683,-0.25881904510252063
2120,2121,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-22 08:01:33+00:00,expired_session,0,normal_user_error,1,1,2,1565190,1565190,1,1,0.8660254037844387,-0.4999999999999998
2124,2125,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-22 10:48:16+00:00,invalid_password,0,normal_user_error,1,1,1,1555187,1555187,1,1,0.49999999999999994,-0.8660254037844387
2128,2129,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-22 12:17:05+00:00,expired_session,0,normal_user_error,1,1,1,1549858,1549858,1,1,1.2246467991473532e-16,-1.0
2129,2130,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-22 12:55:22+00:00,invalid_password,0,normal_user_error,1,1,2,1547561,1547561,1,1,1.2246467991473532e-16,-1.0
2133,2134,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-22 13:53:10+00:00,invalid_password,0,normal_user_error,1,1,1,1544093,1544093,1,1,-0.2588190451025208,-0.9659258262890683
2136,2137,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-22 15:29:24+00:00,password_typo,0,normal_user_error,1,1,1,1538319,1538319,1,1,-0.7071067811865471,-0.7071067811865479
2140,2141,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-22 18:48:58+00:00,password_typo,0,normal_user_error,1,1,1,1526345,1526345,1,1,-1.0,-1.8369701987210297e-16
2142,2143,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Dubai, AE",2026-07-22 19:12:02+00:00,otp_failed,0,normal_user_error,1,1,2,1524961,1524961,1,1,-0.9659258262890684,0.2588190451025203
2143,2144,user5@example.com,02:2E:71:E6:B2:0D,192.0.2.24,"Sylhet, BD",2026-07-22 19:29:41+00:00,invalid_password,0,normal_user_error,1,1,1,1523902,1523902,1,1,-0.9659258262890684,0.2588190451025203
2147,2148,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-22 21:03:28+00:00,invalid_password,0,normal_user_error,1,1,1,1518275,1518275,1,2,-0.7071067811865477,0.7071067811865474
2154,2155,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-22 23:07:56+00:00,invalid_password,0,normal_user_error,1,1,1,1510807,1510807,1,1,-0.25881904510252157,0.9659258262890681
2156,2157,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-22 23:36:12+00:00,invalid_password,0,normal_user_error,1,1,1,1509111,1509111,1,1,-0.25881904510252157,0.9659258262890681
2158,2159,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-23 00:12:59+00:00,invalid_password,0,normal_user_error,1,1,1,1506904,1506904,1,1,0.0,1.0
2186,2187,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-23 01:47:02+00:00,invalid_password,0,normal_user_error,1,1,3,1501261,1501261,1,1,0.25881904510252074,0.9659258262890683
2187,2188,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-23 02:35:53+00:00,password_typo,0,normal_user_error,1,1,2,1498330,1498330,2,2,0.49999999999999994,0.8660254037844387
2191,2192,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-23 03:48:59+00:00,password_typo,0,normal_user_error,1,1,1,1493944,1493944,3,3,0.7071067811865475,0.7071067811865476
2193,2194,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-23 04:22:49+00:00,invalid_password,0,normal_user_error,1,1,1,1491914,1491914,1,1,0.8660254037844386,0.5000000000000001
2202,2203,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-23 07:31:07+00:00,invalid_password,0,normal_user_error,1,1,1,1480616,1480616,1,1,0.9659258262890683,-0.25881904510252063
2212,2213,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-23 09:58:08+00:00,invalid_password,0,normal_user_error,1,1,1,1471795,1471795,1,1,0.7071067811865476,-0.7071067811865475
2254,2255,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-23 16:02:33+00:00,invalid_password,0,normal_user_error,1,1,1,1449930,1449930,1,1,-0.8660254037844384,-0.5000000000000004
2258,2259,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-23 17:19:42+00:00,invalid_password,0,normal_user_error,1,1,1,1445301,1445301,1,1,-0.9659258262890683,-0.25881904510252063
2269,2270,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-23 19:46:50+00:00,password_typo,0,normal_user_error,1,1,1,1436473,1436473,1,1,-0.9659258262890684,0.2588190451025203
2289,2290,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-24 02:52:00+00:00,invalid_password,0,normal_user_error,1,1,1,1410963,1410963,1,1,0.49999999999999994,0.8660254037844387
2291,2292,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-24 02:53:25+00:00,expired_session,0,normal_user_error,1,1,1,1410878,1410878,1,1,0.49999999999999994,0.8660254037844387
2293,2294,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-24 03:12:31+00:00,invalid_password,0,normal_user_error,1,1,2,1409732,1409732,1,1,0.7071067811865475,0.7071067811865476
2303,2304,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-24 09:00:27+00:00,password_typo,0,normal_user_error,1,1,1,1388856,1388856,1,1,0.7071067811865476,-0.7071067811865475
2308,2309,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-24 10:36:26+00:00,invalid_password,0,normal_user_error,1,1,1,1383097,1383097,1,1,0.49999999999999994,-0.8660254037844387
2333,2334,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-24 12:47:11+00:00,password_typo,0,normal_user_error,1,1,1,1375252,1375252,1,1,1.2246467991473532e-16,-1.0
2336,2337,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-24 14:08:42+00:00,invalid_password,0,normal_user_error,1,1,1,1370361,1370361,1,1,-0.4999999999999997,-0.8660254037844388
2341,2342,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-24 15:21:46+00:00,invalid_password,0,normal_user_error,1,1,1,1365977,1365977,1,1,-0.7071067811865471,-0.7071067811865479
2383,2384,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-24 18:17:24+00:00,password_typo,0,normal_user_error,1,1,1,1355439,1355439,1,1,-1.0,-1.8369701987210297e-16
2387,2388,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-24 19:12:16+00:00,password_typo,0,normal_user_error,1,1,1,1352147,1352147,1,1,-0.9659258262890684,0.2588190451025203
2392,2393,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-24 20:48:41+00:00,invalid_password,0,normal_user_error,1,1,1,1346362,1346362,1,1,-0.8660254037844386,0.5000000000000001
2420,2421,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-25 03:28:42+00:00,otp_failed,0,normal_user_error,1,1,1,1322361,1322361,1,1,0.7071067811865475,0.7071067811865476
2427,2428,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-25 06:22:38+00:00,password_typo,0,normal_user_error,1,1,1,1311925,1311925,1,1,1.0,6.123233995736766e-17
2430,2431,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-25 07:27:57+00:00,invalid_password,0,normal_user_error,1,1,1,1308006,1308006,1,1,0.9659258262890683,-0.25881904510252063
2443,2444,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-25 08:55:12+00:00,invalid_password,0,normal_user_error,1,1,1,1302771,1302771,1,1,0.8660254037844387,-0.4999999999999998
2452,2453,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-25 11:50:31+00:00,invalid_password,0,normal_user_error,1,1,1,1292252,1292252,1,1,0.258819045102521,-0.9659258262890682
2453,2454,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-25 11:56:51+00:00,password_typo,0,normal_user_error,1,1,1,1291872,1291872,1,1,0.258819045102521,-0.9659258262890682
2456,2457,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-25 14:50:25+00:00,invalid_password,0,normal_user_error,1,1,1,1281458,1281458,1,1,-0.4999999999999997,-0.8660254037844388
2457,2458,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-25 15:30:04+00:00,expired_session,0,normal_user_error,1,1,1,1279079,1279079,1,1,-0.7071067811865471,-0.7071067811865479
2463,2464,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-25 18:45:22+00:00,password_typo,0,normal_user_error,1,1,1,1267361,1267361,1,1,-1.0,-1.8369701987210297e-16
2464,2465,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-25 18:57:07+00:00,invalid_password,0,normal_user_error,1,1,2,1266656,1266656,1,1,-1.0,-1.8369701987210297e-16
2473,2474,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-25 22:41:52+00:00,password_typo,0,normal_user_error,1,1,2,1253171,1253171,1,1,-0.5000000000000004,0.8660254037844384
2480,2481,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-26 01:21:15+00:00,invalid_password,0,normal_user_error,1,1,1,1243608,1243608,1,1,0.25881904510252074,0.9659258262890683
2484,2485,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-26 01:57:21+00:00,unknown_device,0,normal_user_error,1,1,2,1241442,1241442,1,1,0.25881904510252074,0.9659258262890683
2493,2494,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Singapore, SG",2026-07-26 04:08:21+00:00,password_typo,0,normal_user_error,1,1,1,1233582,1233582,1,1,0.8660254037844386,0.5000000000000001
2499,2500,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-26 05:47:03+00:00,expired_session,0,normal_user_error,1,1,1,1227660,1227660,2,2,0.9659258262890683,0.25881904510252074
